,id,spectral_centroid_mean,spectral_centroid_dev,rolloff_point_mean,rolloff_point_dev,flux_mean,flux_dev,variability_mean,variability_dev,compactness_mean,compactness_dev,rms_mean,rms_dev,low_energy_window_mean,low_energy_window_dev,zero_crossing_mean,zero_crossing_dev,title,genre
2954,TRASKRI12903CE2A7A,11.97,12.29,0.0765,0.08177,0.002779,0.004361,0.004414,0.002687,1630.0,239.2,0.165,0.0897,0.5422,0.05844,33.35,25.69,b'Healing of All Nations',Reggae
2955,TRASKBC128F9305D7D,3.094,2.447,0.01774,0.01692,0.0004175,0.001025,0.001776,0.001247,1595.0,156.4,0.06326,0.0407,0.5823,0.07988,7.818,6.175,b'Estate',Jazz
2956,TRASKOZ128F42ADA15,6.333,4.294,0.0377,0.04168,0.002745,0.003491,0.005463,0.002685,1625.0,182.5,0.2081,0.09551,0.5122,0.05513,20.95,11.72,b'Cuando Calienta El Sol',Latin
2957,TRASYWM128F14804A5,13.32,5.833,0.1063,0.05132,0.007833,0.009017,0.007461,0.002559,1561.0,188.6,0.295,0.08046,0.6282,0.06121,41.07,12.95,"b""Said You'd Be""",Pop_Rock
2958,TRASYSY128F92F39F5,13.43,6.376,0.1097,0.05316,0.002472,0.002036,0.004298,0.001506,1575.0,187.4,0.1701,0.05314,0.5756,0.04518,38.35,14.32,b'Group Sex',Pop_Rock
2959,TRASYJN128F92FF293,2.718,1.987,0.01589,0.0124,0.001439,0.002009,0.00376,0.001872,1720.0,221.8,0.1348,0.0602,0.5428,0.04598,8.858,6.469,b'Contours',Jazz
2960,TRASYZS128F4275671,7.354,5.103,0.05062,0.03988,0.001331,0.00285,0.003584,0.001985,1732.0,242.6,0.1348,0.06581,0.5889,0.07047,21.63,12.33,b'Precious Lord_ Take My Hand',International
2961,TRAVMXQ128E0785F82,6.454,6.89,0.04345,0.05345,0.001152,0.001507,0.003189,0.001418,1707.0,211.7,0.1184,0.04537,0.5185,0.0474,19.7,16.25,b'If You Should Walk Away',RnB
2962,TRAVMRI128F4259E76,6.547,4.539,0.04131,0.04116,0.00381,0.00825,0.004963,0.002503,1568.0,160.6,0.1872,0.0826,0.582,0.05148,23.78,14.75,b'Paradise',RnB
2963,TRAVMUT128F92F9857,9.422,5.581,0.06374,0.04049,0.0002659,0.0004029,0.001702,0.0008578,1740.0,253.5,0.06515,0.03121,0.5263,0.05957,24.43,11.76,b'Mi Bomba',Latin
2964,TRAVMQE12903D08335,8.596,6.407,0.05712,0.05918,0.002225,0.003033,0.004526,0.002381,1590.0,162.5,0.1733,0.08509,0.5143,0.06974,27.17,16.47,b'Close Your Eyes',Pop_Rock
2965,TRAVMFC128F428CDE0,9.897,14.44,0.07069,0.1076,0.002269,0.002535,0.004284,0.002024,1544.0,212.9,0.1589,0.06641,0.4429,0.05787,28.54,33.28,b'Sparkle',Rap
2966,TRAVMPT128F4246BE4,5.851,7.494,0.03963,0.06794,0.004366,0.006485,0.005697,0.002607,1660.0,246.7,0.2062,0.08364,0.5553,0.07997,19.43,21.43,b'Common Tear',Pop_Rock
2967,TRAVMWQ128F934B098,6.055,4.703,0.03628,0.03186,0.002342,0.007992,0.003486,0.004226,1666.0,202.1,0.1201,0.1316,0.6246,0.07574,15.19,11.01,b'When I Grow Up',Electronic
2968,TRAVWON128F9331A41,17.79,22.04,0.1435,0.2054,0.001088,0.001715,0.002705,0.001521,1656.0,190.9,0.1012,0.05376,0.5652,0.04481,52.85,50.32,b'Think That Love Was In Your Heart',Reggae
2969,TRAVWTN128F425D2D5,17.44,10.2,0.1211,0.07399,0.003732,0.004404,0.005168,0.002578,1584.0,188.9,0.206,0.09578,0.5451,0.05036,46.42,22.16,b'Headlines',Pop_Rock
2970,TRAVWRV128F427D06A,5.535,3.204,0.03352,0.0269,0.000248,0.000371,0.00157,0.0009511,1689.0,234.5,0.0596,0.03494,0.5352,0.07298,14.75,8.853,b'Profecias',Pop_Rock
2971,TRAVWAA128F145DE49,11.63,6.684,0.07958,0.05435,0.0007474,0.0007535,0.002902,0.001313,1778.0,243.0,0.1145,0.05144,0.4931,0.06386,31.71,16.19,b'St. Louis Blues (24-Bit Digitally Remastered 99)',Vocal
2972,TRAVGLC128F931535B,10.71,5.869,0.07346,0.04404,0.0006533,0.0007313,0.002687,0.001289,1630.0,172.4,0.1051,0.04935,0.5196,0.06877,28.54,13.59,"b""Man Don't Cry""",Blues
2973,TRAVGZS128F9338603,7.433,4.438,0.04737,0.03358,0.0004264,0.0007352,0.002237,0.001254,1655.0,173.5,0.08464,0.04633,0.5879,0.06254,19.96,10.58,b'I Stayed Long Enough',Country
2974,TRAVGNH128F428CBA9,14.68,6.262,0.1148,0.04075,0.002202,0.002088,0.004,0.001478,1592.0,185.6,0.1552,0.0454,0.6036,0.04195,42.09,12.27,b'Into Hiding',Pop_Rock
2975,TRAVHTT128F14987BB,2.943,2.353,0.01763,0.01597,0.0004425,0.000587,0.001992,0.001055,1620.0,185.9,0.0716,0.03658,0.5702,0.0553,9.545,7.037,b'American Dreams',Jazz
2976,TRAVHIA128F1494B0C,10.78,7.576,0.07229,0.05658,0.0003383,0.0003074,0.002147,0.0008912,1657.0,271.5,0.08318,0.03357,0.5086,0.06746,27.28,16.7,"b""I'll Never Find Another You""",Country
2977,TRAVHPV128F933E986,9.549,6.526,0.06486,0.05526,0.003143,0.006294,0.00478,0.002501,1673.0,231.1,0.1853,0.08728,0.5857,0.07366,29.26,16.27,b'Send a Prayer',International
2978,TRAVCNA128F930975C,14.24,6.213,0.1158,0.04921,0.00737,0.005062,0.007209,0.002292,1541.0,189.0,0.2841,0.07327,0.5405,0.04195,42.38,12.26,b'On Misty Pathways',Pop_Rock
2979,TRAVCBH128F9315585,7.977,6.678,0.05322,0.06591,0.00251,0.001804,0.005048,0.001317,1577.0,241.4,0.194,0.04242,0.4987,0.03791,25.21,19.18,b'Das gro\xc3\x9fe Segel',Pop_Rock
2980,TRAVCWS128F1469EE2,10.2,10.47,0.07003,0.08258,0.005175,0.006446,0.006163,0.003203,1644.0,202.7,0.2268,0.1009,0.554,0.04217,34.67,23.51,b'Oh My People',Electronic
2981,TRAVRJA128F9329C4C,12.17,4.984,0.1027,0.03683,0.007454,0.00451,0.008192,0.001978,1573.0,189.0,0.3199,0.06183,0.5258,0.03614,35.1,11.01,b'The Money Will Roll Right In',Pop_Rock
2982,TRAVRKK128F92F4F7D,7.363,11.04,0.04331,0.07189,0.0006548,0.001322,0.002935,0.001964,1641.0,229.7,0.11,0.07121,0.5704,0.08072,18.69,23.75,b'Sentimental Journey',Jazz
2983,TRAVRPL128F145E874,7.782,5.467,0.05999,0.05162,0.005723,0.005998,0.006535,0.002582,1626.0,209.6,0.2406,0.07561,0.5671,0.04103,27.08,14.04,b'Breathless',Pop_Rock
2984,TRAVRIX128F92E8629,7.452,4.99,0.05285,0.04518,0.003767,0.004461,0.00607,0.002255,1634.0,205.6,0.2325,0.07416,0.5575,0.06974,24.25,15.45,b'Ogni Silenzio',Pop_Rock
2985,TRAVRTO128F4280C14,8.646,7.436,0.06217,0.07051,0.005449,0.007124,0.006204,0.002836,1555.0,202.6,0.2359,0.09185,0.5637,0.06951,29.68,20.8,b'Spotlight',Pop_Rock
2986,TRAVROF128F421AC2D,2.862,3.998,0.01804,0.03396,0.00449,0.006191,0.005718,0.002679,1681.0,245.7,0.2057,0.07843,0.546,0.04761,9.306,11.43,b'Mill Creek',Country
2987,TRAVBAH128F9305DFC,11.54,8.184,0.09549,0.07185,0.004357,0.00635,0.005456,0.002489,1582.0,161.0,0.2097,0.07995,0.5856,0.05565,36.94,19.32,b'Give It',Pop_Rock
2988,TRAVBZD128F4244549,7.455,4.718,0.04453,0.03595,0.0003821,0.0006877,0.002802,0.002071,1949.0,325.4,0.107,0.07816,0.5663,0.09904,17.51,10.75,b'Bad Girl',Pop_Rock
2989,TRAVBCR128F933AE8E,12.01,4.77,0.08783,0.03805,0.004724,0.004628,0.006728,0.002067,1587.0,211.5,0.2667,0.0732,0.5615,0.05593,33.05,11.77,b'Radiation Blues',Pop_Rock
2990,TRAVBGI128F425F366,8.596,7.701,0.06192,0.076,0.001318,0.001696,0.003086,0.001741,1617.0,237.8,0.1136,0.05705,0.5498,0.04719,30.46,20.17,"b""(We Don't Need This) Fascist Groove Thang (Rapino Club Mix)""",Pop_Rock
2991,TRAVFPH128F42621EE,14.93,4.824,0.1157,0.03196,0.004685,0.00374,0.005858,0.002139,1572.0,239.7,0.2338,0.07767,0.5399,0.07135,40.97,9.847,b'The Blackest Years (CD only hidden track)',Pop_Rock
2992,TRAVFSW128F145C1D2,4.679,6.307,0.03021,0.05715,0.0005009,0.001399,0.001621,0.001231,1603.0,217.1,0.05786,0.04064,0.6483,0.08168,17.28,18.94,b'Raining Revolution (Live) (Unplugged)',Rap
2993,TRAVQWO128F429BC6B,4.009,1.414,0.02487,0.007408,0.006188,0.006214,0.007583,0.003478,1560.0,198.2,0.2797,0.1152,0.5195,0.06606,9.626,2.791,b'Down',Pop_Rock
2994,TRAVQCA12903CA2F92,6.024,4.904,0.03379,0.04797,0.004671,0.006276,0.005757,0.002982,1558.0,186.1,0.2199,0.1021,0.5706,0.0487,23.21,15.21,b'How Do I Maintain Pt. II',Pop_Rock
2995,TRAVQBP128F145BB9B,7.104,5.084,0.05075,0.05223,0.002175,0.003019,0.004103,0.001745,1609.0,194.1,0.1526,0.05292,0.5738,0.04107,25.88,14.48,b'Tongue',Pop_Rock
2996,TRAVQSW12903CE12F8,4.956,4.503,0.02823,0.03125,0.000535,0.001004,0.0026,0.001997,1628.0,263.1,0.0989,0.07444,0.5817,0.0778,11.58,10.96,"b""\xc3\x80 l'arrach\xc3\xa9""",International
2997,TRAVQIO128E0790E80,10.12,12.28,0.06862,0.09757,0.0006341,0.0009571,0.002305,0.001221,1711.0,248.8,0.08566,0.04111,0.5195,0.06252,29.96,27.82,"b""If Loving You Is Wrong I Don't Wanna Be Right""",Reggae
2998,TRAVZWX128F92EC110,7.044,4.293,0.04904,0.03616,0.007425,0.006669,0.00793,0.002723,1622.0,204.8,0.2971,0.08464,0.55,0.03738,23.08,11.51,b'Blink Of An Eye (Alternative)',Pop_Rock
2999,TRAVZDX128F92ECF9B,5.544,5.39,0.03053,0.04209,2.908e-05,5.979e-05,0.0007839,0.0005394,1758.0,301.4,0.02964,0.02008,0.5372,0.09803,12.64,13.39,b'Argument',Vocal
3000,TRAVIVD128F934029B,6.114,7.825,0.04068,0.05722,0.001349,0.002704,0.003712,0.001755,1630.0,232.6,0.139,0.06166,0.5643,0.09225,18.19,18.46,b'Those Were the Days',Country
3001,TRAVITI128F147DA2B,19.3,18.32,0.1434,0.1474,0.00294,0.004283,0.004545,0.002938,1623.0,173.6,0.1754,0.1015,0.5687,0.05616,56.87,40.26,b'Independent Girl (feat. Malki Singh)',Rap
3002,TRAVISL128F4213009,16.75,15.01,0.09967,0.08615,0.0005374,0.00115,0.001775,0.001639,1665.0,262.8,0.07013,0.06287,0.5925,0.08141,39.92,29.91,b'Filumena Fabulosa',Folk
3003,TRAVADZ12903CA4D29,6.158,3.261,0.03397,0.01585,0.001168,0.001095,0.004287,0.001503,1678.0,194.1,0.1596,0.05023,0.5086,0.04326,15.18,5.801,b'Epilogue',Pop_Rock
3004,TRAVABY12903C9ECFB,10.21,18.16,0.06903,0.1321,0.001635,0.003375,0.003418,0.002372,1581.0,289.8,0.1167,0.06925,0.5185,0.03662,28.35,40.81,b'Night on William Street',Electronic
3005,TRAVAXS128F932CB2A,7.076,7.266,0.04432,0.06147,0.004367,0.005141,0.005974,0.002878,1619.0,226.3,0.2214,0.09129,0.5837,0.0594,25.16,18.73,b'Today',Electronic
3006,TRAVNSS12903CAE1EF,8.197,7.564,0.05523,0.05581,0.002635,0.005593,0.004184,0.002626,1779.0,294.7,0.1547,0.08336,0.6112,0.06524,22.78,17.73,b'Crazy Groove',Jazz
3007,TRAVNHK12903CC5B48,10.36,4.749,0.05797,0.02776,0.000166,0.0006332,0.0009688,0.0009904,1528.0,233.1,0.03703,0.03702,0.5725,0.1151,22.48,10.12,b'Elbow Macaroni (Skit)',Rap
3008,TRAVNST128F422EBD2,11.9,7.08,0.09464,0.05974,0.007837,0.007203,0.007135,0.002747,1537.0,201.9,0.2764,0.0887,0.573,0.03665,36.99,16.09,b'As The Sleeper Awakes',Pop_Rock
3009,TRAVNYY12903CA6AA3,9.013,6.782,0.06442,0.06689,0.003072,0.003775,0.004921,0.002078,1569.0,198.4,0.1839,0.07252,0.5537,0.04355,30.47,18.02,b'Liftoff',Rap
3010,TRAVPYA128F92D944F,12.98,8.593,0.08427,0.07653,0.0002424,0.0004184,0.001462,0.0008449,1626.0,174.8,0.0563,0.03145,0.5392,0.05686,35.78,19.5,b'El Jamaiquino',Jazz
3011,TRAVPHL128F424EAE1,9.359,7.116,0.06723,0.0636,0.007446,0.008642,0.007133,0.003007,1635.0,196.3,0.2714,0.09241,0.5596,0.04903,30.88,17.58,b'Who Are You',Pop_Rock
3012,TRAVPSC128F147BEA8,14.53,7.92,0.1094,0.06126,0.005362,0.003993,0.006336,0.002444,1525.0,219.0,0.2534,0.08266,0.5289,0.03818,44.31,19.82,b'Consumers (Album Version)',Pop_Rock
3013,TRAVPGQ128E079530E,12.21,5.279,0.09658,0.04411,0.004828,0.006398,0.005733,0.002678,1626.0,203.1,0.223,0.09164,0.5757,0.0513,36.69,11.52,b'All The Rage (Clean Album Version)',Pop_Rock
3014,TRAVPUM128F422062C,16.57,11.42,0.1252,0.07588,0.002343,0.004061,0.003439,0.001815,1594.0,200.6,0.1353,0.06053,0.6286,0.07691,45.84,22.95,b'Fire',Pop_Rock
3015,TRAVTPF128F92D107E,11.92,11.46,0.07942,0.08871,0.005955,0.007694,0.006239,0.003762,1530.0,263.9,0.2315,0.1173,0.4793,0.07259,34.08,26.62,b'Beats are my Weapons',Rap
3016,TRAVTNF128F428C4EA,9.329,5.253,0.06086,0.04511,0.001814,0.001942,0.004061,0.002029,1652.0,229.9,0.1578,0.07492,0.5386,0.04722,28.58,14.18,b'K\xc3\xb6nig und K\xc3\xb6nigin',Electronic
3017,TRAVTGF12903CCE04B,8.268,9.51,0.05349,0.06488,0.000614,0.0008159,0.002573,0.001559,1609.0,252.4,0.0965,0.05647,0.5169,0.0608,21.84,21.7,"b""You Can't Deep Freeze a Red Hot Mama""",Jazz
3018,TRAVTEH128E07953EA,10.37,5.109,0.08134,0.04594,0.006206,0.008552,0.006348,0.002424,1580.0,183.4,0.2456,0.0723,0.6023,0.05116,34.34,12.03,b'The Radio Saved My Life Tonight',Pop_Rock
3019,TRAVTET128EF34EFB8,5.838,4.582,0.03678,0.0373,0.005528,0.008109,0.006183,0.003378,1664.0,237.9,0.228,0.1104,0.5413,0.0324,19.63,13.15,b'Dhol Vajda',International
3020,TRAVUOW128F4262955,18.98,19.6,0.1356,0.15,0.00198,0.002916,0.003804,0.002217,1600.0,194.5,0.1444,0.07314,0.5024,0.04849,54.56,42.94,"b""Oh It's You""",Reggae
3021,TRAVUYL128F934A9C5,12.95,11.47,0.08613,0.08203,0.0007066,0.001387,0.002,0.001206,1643.0,244.5,0.0775,0.04137,0.5447,0.05221,36.84,24.06,b'Das Geheimrezept',Pop_Rock
3022,TRAVLNW128F4272F05,8.528,6.797,0.05893,0.06477,0.001783,0.003016,0.003476,0.001812,1643.0,211.6,0.1332,0.06295,0.5953,0.05607,27.88,18.55,b'Te Mentir\xc3\xada',Latin
3023,TRAVLXZ128F42A22E4,3.531,2.698,0.01918,0.02302,0.0005463,0.0006358,0.002686,0.001215,1557.0,178.5,0.1011,0.04211,0.4848,0.04942,8.689,6.352,b'May The Good Lord Bless And Keep You',Country
3024,TRAVLBK128F92D2829,9.924,3.013,0.05546,0.02029,0.0006799,0.0005829,0.002854,0.001305,1673.0,212.2,0.1101,0.0486,0.5264,0.05832,23.19,7.673,b'Awaken - Lark Rise',Pop_Rock
3025,TRAVEQI128F426F935,8.369,5.586,0.05142,0.0386,0.0004425,0.0006636,0.002739,0.001378,1791.0,267.0,0.1047,0.05096,0.5375,0.07266,19.1,10.71,b'Dear Ann',Jazz
3026,TRAVEGK12903CA4E42,6.773,4.418,0.03597,0.0217,0.0001573,0.0002866,0.001166,0.0008921,1726.0,207.5,0.0435,0.03207,0.5638,0.0878,15.54,9.347,b'Hoop of Flame (IV. Glimpse of a Chance)',Pop_Rock
3027,TRAVEKB128F9321D0B,3.439,2.533,0.02008,0.01949,0.0004871,0.0006005,0.00228,0.0008648,1660.0,243.7,0.08447,0.02725,0.5378,0.04516,9.962,6.952,b'Denise',Jazz
3028,TRAVEQX128E07864AA,11.01,11.82,0.08366,0.09925,0.006449,0.007166,0.005854,0.003009,1552.0,217.0,0.2173,0.08894,0.5717,0.02852,36.34,26.88,b'New Day Rising',Pop_Rock
3029,TRAVJHK128E078370B,2.829,2.919,0.01806,0.02653,0.008114,0.01336,0.00948,0.004652,1606.0,188.0,0.3195,0.126,0.5224,0.0486,11.19,9.417,b'Headsprung',Rap
3030,TRAVJRC128F425D474,6.342,3.29,0.03964,0.02354,0.00049,0.0009952,0.002198,0.001198,1613.0,183.5,0.08301,0.04187,0.5488,0.06613,16.14,6.985,b'Together Alone',Country
3031,TRAVSQE12903CB6879,8.844,4.626,0.06509,0.0422,0.005084,0.005918,0.006129,0.002471,1616.0,206.5,0.2333,0.07981,0.5961,0.07798,28.77,12.84,b'The Death Of Romance',Pop_Rock
3032,TRAVSZP128F92C53A0,7.248,8.703,0.0469,0.05978,0.001423,0.00177,0.004063,0.001812,1735.0,273.5,0.1566,0.06619,0.5496,0.06163,18.96,19.72,b'Going Out West',Pop_Rock
3033,TRAVSVL128F14B12BE,17.81,7.673,0.1411,0.05243,0.004696,0.005201,0.005173,0.002039,1577.0,206.3,0.2104,0.06784,0.6188,0.0466,50.51,15.35,b'Lotion (LP Version)',Pop_Rock
3034,TRAVSRW128F4294603,18.06,14.99,0.1279,0.1155,0.0001716,0.000409,0.0009642,0.0008333,1685.0,235.3,0.03781,0.03009,0.6152,0.09712,47.09,33.02,"b""I've Been Missin' You""",Jazz
3035,TRAVVIV128F932617C,11.18,6.355,0.08393,0.05612,0.002574,0.003591,0.004115,0.001872,1631.0,190.0,0.1587,0.06299,0.5997,0.05944,36.12,16.43,b'Cry Yourself To Sleep',Pop_Rock
3036,TRAVVZW12903CCEEE7,18.15,13.1,0.1375,0.09866,0.005304,0.007292,0.005648,0.003442,1610.0,211.5,0.2187,0.1186,0.5695,0.03365,52.7,28.37,b'Into The Groove',Pop_Rock
3037,TRAVVDF128F92E6FD7,8.89,9.665,0.06149,0.09517,0.0003101,0.0008143,0.001351,0.001039,1599.0,151.7,0.0513,0.0368,0.5883,0.0667,30.8,26.24,b'Just An Expression',Jazz
3038,TRAVDNM128F9344090,9.215,8.537,0.05662,0.06601,0.0005157,0.001028,0.001894,0.001264,1644.0,188.9,0.07239,0.04569,0.5808,0.06278,27.32,21.62,b'Following You Around (Album Version)',Country
3039,TRAVDKK12903CAF5D9,2.332,3.684,0.01512,0.03445,0.003341,0.005586,0.006904,0.004506,1568.0,204.7,0.2287,0.1255,0.5261,0.04469,9.06,11.22,"b""Pac's Break""",Electronic
3040,TRAVDMO12903CDA1DB,8.417,6.426,0.05476,0.05697,0.003053,0.003109,0.005734,0.00248,1691.0,245.0,0.2213,0.0905,0.4939,0.05829,24.82,16.91,b'Affaire Mokuwa',International
3041,TRAVDBV128F424EAD8,10.93,8.243,0.07655,0.06484,0.004835,0.005126,0.006221,0.002642,1601.0,208.5,0.2349,0.08504,0.5256,0.04208,33.21,19.48,b'Hold Me',Electronic
3042,TRAVDDS12903CDD092,11.44,4.025,0.06652,0.02858,0.0001433,0.0002145,0.001524,0.001046,1830.0,269.7,0.05896,0.03994,0.5517,0.08514,27.49,9.63,b'Serenade valse',International
3043,TRAVDRG12903C9A44C,5.575,7.622,0.03239,0.05729,0.002488,0.005164,0.004134,0.002589,1668.0,195.5,0.1541,0.0859,0.5718,0.06884,17.42,19.1,b'Turn It Over (Album Version)',Pop_Rock
3044,TRAVDSA128F92D3852,4.811,3.312,0.02574,0.02472,0.0007738,0.001,0.002966,0.001653,1638.0,215.2,0.1129,0.05949,0.5446,0.04981,13.38,9.289,b'Japanese Lullaby',Pop_Rock
3045,TRAVDQQ128F421B864,8.879,5.31,0.0696,0.05028,0.009572,0.01159,0.00781,0.003186,1640.0,195.0,0.2922,0.09295,0.5977,0.04217,29.26,13.21,b'A Fiery Stride (Ltd. Edition Bonus)',Pop_Rock
3046,TRAVOPU128F9360B7D,7.759,4.004,0.05745,0.03313,0.002087,0.003274,0.004595,0.00164,1635.0,196.8,0.1741,0.05492,0.5746,0.0684,23.39,9.485,b'High Horse',Pop_Rock
3047,TRAVOLQ128F9322DB4,15.88,8.299,0.1156,0.05673,0.00115,0.001336,0.002767,0.001135,1563.0,141.1,0.1086,0.03799,0.558,0.05065,48.35,20.88,b'Valentin Alsina',Latin
3048,TRAVOHH128F4247EF9,13.28,7.302,0.09538,0.06911,0.004138,0.004867,0.006192,0.002458,1628.0,181.9,0.2442,0.08709,0.5269,0.06331,39.7,18.79,b'Sounds So Good',Country
3049,TRAVOVP128E078512B,8.59,4.951,0.06325,0.05028,0.009929,0.008405,0.008355,0.003526,1467.0,253.4,0.3229,0.1267,0.5448,0.03762,28.37,14.09,b'Find My Way (Album Version)',Pop_Rock
3050,TRAVOJH12903CF3E86,9.988,13.64,0.0655,0.09784,0.004288,0.007153,0.005482,0.003029,1589.0,228.4,0.2047,0.1005,0.5618,0.05855,30.37,29.91,b'I Love Being Single (club extended mix)',RnB
3051,TRAVXUN12903CAC564,5.543,2.012,0.03211,0.01268,6.417e-05,7.613e-05,0.001031,0.0005381,1715.0,216.8,0.03936,0.01975,0.5429,0.08036,13.16,4.857,b'Hawaiian Wedding Song',Vocal
3052,TRAVXIG128F4266779,2.778,1.935,0.01415,0.01245,0.003649,0.005855,0.007381,0.002865,1636.0,205.4,0.2681,0.09054,0.5339,0.05796,10.99,9.26,b'Satan Kingsize',International
3053,TRAVXII128F92FCC6D,7.867,8.994,0.05615,0.07162,0.003696,0.007416,0.005332,0.003724,1652.0,222.4,0.1878,0.1126,0.5829,0.05959,24.73,22.42,b'Mind Control',Reggae
3054,TRAVXEP128F14539AE,11.5,3.892,0.08066,0.0312,0.0001855,0.0002407,0.001215,0.0007574,1605.0,230.4,0.04812,0.02885,0.5739,0.054,29.66,9.113,b'Introduction (Album Version)',Pop_Rock
3055,TRAVKJJ128F424DA32,2.843,2.718,0.01656,0.02087,0.0002158,0.0005139,0.001431,0.001214,1666.0,217.5,0.05115,0.04249,0.5807,0.08002,7.42,7.028,b'Second Time Around',Pop_Rock
3056,TRAVKUT128F93462CE,8.449,4.581,0.06425,0.04137,0.002827,0.005916,0.004068,0.002195,1618.0,193.7,0.1549,0.0669,0.6434,0.04838,28.01,11.83,b'Jam Intro',Pop_Rock
3057,TRAVKGM12903CA66FB,9.764,5.271,0.07585,0.04951,0.002984,0.003318,0.004759,0.002243,1598.0,180.2,0.1828,0.07488,0.5658,0.04146,30.41,12.14,b'Baggage',Pop_Rock
3058,TRAVKGE128F92E5944,10.21,5.17,0.06849,0.0432,0.001029,0.001732,0.003195,0.001467,1600.0,176.5,0.1246,0.05567,0.561,0.07316,28.31,12.22,b'Snakebit',Country
3059,TRAVKKG128E0784E75,11.93,10.68,0.07863,0.08266,0.005251,0.01231,0.005469,0.004491,1590.0,195.3,0.2031,0.146,0.6091,0.07226,32.57,26.03,b'Change You or Change Me (Amended Version)',Rap
3060,TRAVKYW128F421750B,8.842,5.979,0.05737,0.04279,0.0001887,0.0002875,0.001506,0.0007095,1752.0,266.1,0.05775,0.02609,0.5806,0.08444,22.42,14.24,b'Nada Mas',Jazz
3061,TRAVKVC128F42671D3,10.7,12.62,0.07792,0.09975,0.002761,0.004045,0.004586,0.002371,1590.0,216.4,0.166,0.07505,0.5369,0.05191,34.72,29.31,"b""Who's Tha Hoe?""",Rap
3062,TRAVYIU128F42625E1,11.59,5.464,0.09316,0.04918,0.005242,0.007034,0.005812,0.002689,1604.0,201.1,0.2271,0.08926,0.6245,0.06158,37.44,12.66,b'Standing On My Own',Pop_Rock
3063,TRAVYXU128F92E0FE8,3.395,3.305,0.01978,0.02654,0.007718,0.009286,0.007675,0.003865,1624.0,210.4,0.2667,0.1055,0.5563,0.03945,14.01,12.1,b'Live At Fabbricaeuropa_ Florence 1',Electronic
3064,TRAVYGA128F14A2A3A,9.985,6.239,0.06353,0.04827,0.0005417,0.000881,0.0022,0.001309,1675.0,230.0,0.08449,0.04911,0.5541,0.06906,28.29,15.75,"b""She's Got Me Singing [Bonus Track]""",RnB
3065,TRAVYRR128F423C597,11.52,7.1,0.07851,0.05536,0.0008196,0.001737,0.00212,0.001249,1607.0,200.0,0.08406,0.04474,0.6052,0.06455,34.93,16.79,"b""Make That Money (Scrooge's Song) (Album Version)""",Pop_Rock
3066,TRAVYTB128F4242404,6.48,3.428,0.04423,0.02755,0.004532,0.006429,0.005712,0.002745,1588.0,209.4,0.2163,0.09339,0.6179,0.04971,19.5,9.389,b'Les Rats',Pop_Rock
3067,TRAVYXA128F425906C,6.553,5.434,0.03655,0.04138,0.004123,0.005099,0.007153,0.00336,1772.0,265.4,0.2688,0.1212,0.5105,0.06877,18.37,13.21,b'Vida',Latin
3068,TRAVYPH128F149B902,7.834,4.592,0.05412,0.03147,0.004122,0.005076,0.006382,0.002585,1806.0,304.9,0.2395,0.08567,0.5674,0.05685,21.25,10.51,b'Assouf',International
3069,TRADMUH128F146D3CD,7.484,8.685,0.05085,0.06956,0.007958,0.009878,0.008197,0.004548,1603.0,252.5,0.2943,0.1343,0.5763,0.05481,23.78,21.32,b'Through The Wire',Rap
3070,TRADMKA128F9344497,8.593,7.096,0.05819,0.05755,0.001344,0.001451,0.003582,0.001593,1583.0,166.0,0.136,0.0566,0.4841,0.05295,24.69,17.38,b'Marilyn',Pop_Rock
3071,TRADMFK12903CC2478,8.109,4.982,0.05402,0.0494,0.003921,0.004602,0.006032,0.002198,1589.0,192.1,0.2318,0.07237,0.5739,0.05751,27.93,14.48,b'The Ambush',Pop_Rock
3072,TRADMCH128E0784D99,11.51,8.734,0.08926,0.07208,0.00553,0.008616,0.006031,0.003194,1631.0,212.8,0.2255,0.09875,0.5853,0.05605,36.2,20.45,"b""Can't Break This Man""",Pop_Rock
3073,TRADWYF128F421FA69,6.895,10.36,0.04559,0.07754,0.001682,0.003683,0.003233,0.002281,1683.0,244.0,0.1147,0.07343,0.5726,0.05435,20.99,24.61,b'You Are The One',Reggae
3074,TRADWAU128F145622F,8.692,4.87,0.06045,0.04102,0.0009317,0.001707,0.002596,0.001559,1593.0,167.2,0.1011,0.05758,0.5504,0.06539,25.92,12.67,b'Long Summer Days',Pop_Rock
3075,TRADWXP128F4257A20,9.161,8.235,0.06051,0.06779,0.002409,0.003729,0.004583,0.002284,1705.0,222.0,0.1773,0.08101,0.5933,0.0739,28.45,20.83,b'To Sinnefo',Pop_Rock
3076,TRADGIX128F9315B2D,7.308,4.084,0.04697,0.0358,0.003423,0.003687,0.006032,0.002407,1623.0,192.2,0.2292,0.08537,0.5087,0.05865,21.39,11.33,b'Brand New Broken Heart',Country
3077,TRADGXI128F92EF28F,17.43,10.32,0.1372,0.08407,0.007582,0.007602,0.007029,0.003075,1509.0,246.1,0.28,0.1089,0.5696,0.05412,50.05,23.39,b'the fallen...',Pop_Rock
3078,TRADGWP128F42618E4,8.569,6.323,0.05384,0.05656,0.004822,0.007215,0.006632,0.002845,1685.0,247.6,0.2553,0.09633,0.5267,0.05405,25.23,16.94,b'Vincent',International
